candidate_count,policy_regime,scenario_id,seed,repetition,legal_candidate_count,selected_candidate_id,selected_is_legal,cost_oracle_match,within_3_percent_cost_oracle,generation_us,legality_filter_us,ranking_us,total_planning_us
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,6,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.9,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,7,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,8,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.0,0.9,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,9,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,10,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.9,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,11,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.1,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,12,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,13,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.9,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,14,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.9,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,15,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.6,1.0,0.8,25.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,16,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,17,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,28.0,1.0,0.9,29.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,18,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.9,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,19,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.3,1.1,0.8,26.2
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,20,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.2,0.9,0.9,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,21,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.0,0.9,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,22,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.1,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,23,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.1,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,24,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.1,0.8,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,25,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.1,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,26,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,2.0,0.9,26.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,27,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.9,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,28,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,29,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,30,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,31,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.9,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,32,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.8,1.1,0.8,26.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,33,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,34,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,35,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,0.9,0.9,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,36,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.1,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,37,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,38,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,26.6,1.0,0.8,28.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,39,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,40,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.1,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,41,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.1,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,42,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,25.4,1.0,0.8,27.2
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,43,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.1,0.8,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,44,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,45,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,46,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,47,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,48,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21101,49,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,0,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.1,0.9,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,1,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.3,1.0,0.9,26.2
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,2,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.2,1.0,0.8,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,3,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,4,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,26.5,1.1,0.8,28.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,5,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.9,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,6,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,7,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.9,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,8,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.9,0.9,26.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,9,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.1,0.8,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,10,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.9,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,11,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.1,0.8,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,12,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.1,0.8,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,13,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.1,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,14,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,25.5,1.1,0.8,27.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,15,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.0,0.8,25.5
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,16,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,17,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,18,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.6,1.0,0.8,25.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,19,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.5,1.1,0.8,25.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,20,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,21,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,22,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.6,1.0,0.8,25.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,23,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.8,1.0,0.8,26.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,24,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.6,1.0,0.8,25.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,25,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,26,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,26.6,0.9,0.8,28.3
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,27,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.9,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,28,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.1,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,29,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.1,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,30,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.7,0.9,0.9,26.5
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,31,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.0,0.9,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,32,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.9,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,33,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.0,0.8,25.5
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,34,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.1,0.8,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,35,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,29.1,1.2,1.0,31.3
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,36,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,25.2,1.0,0.9,27.1
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,37,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.3,1.1,0.8,26.2
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,38,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.9,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,39,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.1,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,40,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,2.0,0.8,26.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,41,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.9,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,42,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.9,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,43,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.1,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,44,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,0.9,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,45,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.1,0.9,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,46,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.9,1.1,0.8,26.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,47,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,27.0,1.0,0.8,28.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,48,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.1,0.8,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21202,49,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.0,0.9,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,0,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.2,1.1,0.9,26.2
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,1,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.5,1.1,0.8,26.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,2,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,3,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.1,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,4,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,5,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,25.6,1.0,0.8,27.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,6,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,30.8,1.1,0.8,32.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,7,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.2,1.1,0.8,26.1
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,8,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.1,0.8,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,9,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,10,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.0,0.8,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,11,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.1,0.8,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,12,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.1,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,13,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,26.7,1.1,0.8,28.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,14,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.1,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,15,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,16,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.1,0.9,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,17,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.9,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,18,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,19,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.7,1.0,0.9,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,20,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.9,1.0,0.8,25.7
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,21,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.4,1.8,0.9,27.1
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,22,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.9,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,23,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,23.8,1.0,0.8,25.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,24,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.0,0.8,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,25,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.3,1.0,0.8,26.1
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,26,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.0,0.8,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,27,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.9,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,28,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,25.4,1.1,0.9,27.4
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,29,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.3,1.0,0.9,26.2
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,30,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.1,1.0,0.9,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,31,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.7,1.0,0.9,26.6
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,32,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.9,25.9
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,33,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.1,0.9,26.0
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,34,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,24.0,1.0,0.8,25.8
3,no_raw_join,nyc_tlc-2024-12-w256-p020-q065-j065,21303,35,3,governed_fact_first--masked_checkpoint--result--inline--pre_join,True,True,True,26.6,1.0,0.8,28.4
